priority_band,evidence_category,recommended_action,reason,record_id,record_type,review_state
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:108a3d40f7766f79ad1e3ace,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:108d5a4525c3daaeab66b9ad,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:10a47dbe30c5d763d29af72a,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:10a51a8127b47d0fd8ffa86e,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:10a949894324a3b95d30ec9d,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:10a95c552d730a095c5490bd,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:10c2a8f262686bf8eb2ccc15,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:10e0daf5eb1e10b9772678c3,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:10e2d39b0a3e05ab55c0b8b5,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:10fde8428bfb50d6dc691e3f,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:111c02fcd8a6a4e5c3bc660c,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:11281037786136c25cd3c1b3,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:113319807e352caf854f6d80,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:11339723afa81896afae19f1,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1138ff74700194bac4f209fd,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:113f56209029e266367667ad,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:11415b031a44150062253439,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1159febe500c25ade08c2ca8,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:11afef168c47a3b8a243ffdc,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:11b0322a4185adc23e59d6db,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:11b03f17a9da07a47e1fa3ba,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:11b52e7ca590d576033c8b59,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:11b70cba16a31a39812521c7,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:11e29207966aef54e66d86f9,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:11e59c6a7803df805e3ccb33,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:11eabff31e6cfdc6d838f43a,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:11ec695444496bcbe121dcfc,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1203fce9a0ec2fa65e965c86,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:121d8afdf9adf81c8bc48bb9,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:121da4c89ad439e60d760983,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1256155e2fe267a37e939776,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:12659c27bb42771500cfe9c6,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:126b97aaaa6f791975194796,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:12725d8e3359ed2cb199c89d,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:127aab4a323788e241e39239,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:128f61c3bd9f78a94ba33cb2,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:12b35173606a946449008885,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:12e67dc698f4b746315fa83f,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:12e8315f5bcee910073e7066,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:12f56cfe227beb8c86386e6c,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:130f33ea6af0f30e768a1e7d,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:131d09ea97afc547def05e09,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:132c5fc5b2805ea8addfe4fd,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:132fb6c7da6beaf1f8f7bdf2,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:13366b03ff8e912b5279b3bf,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:13439d43f1c5415ba840bc02,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:134eb5c01e6cf51674646239,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1350e15867e43aedb3d97506,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:136ce0b5b7a4cb002388526c,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1399e2d53573673567038e9a,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:139ce9bf37cda1443247e920,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:13b830adfbd8d7058047be15,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:13c8deb2217baa16fc3344d8,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:13cc22d45ab6f20cdb18609f,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:13d94da0af5fa7d12e9ae167,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:13eef7479ad18fc3f68b0bb8,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:13f802881a5d004ad3109f53,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:13f9a2132ce11a8537e95254,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:14008c5f14463677c22c857a,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:140b7a4f9b2958b869168593,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:14235b5db80827becbe1b4b0,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:14261234b78010325bf6f090,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:146029fb1fdfea398b97b0b4,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:146c416cd161b34953458cca,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1470212f03a7420c344a94e8,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1498017a3b650373f4c284de,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:149eeb64c16e27de9acfb0d3,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:14bb38d4375d702d4ba8510e,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:14bf733b3f62971634ead42b,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:14cbe60e204fd74a9b130946,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:14d987f48f50890a330a7c19,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:14e9a978bc19342ed21677f7,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1503d4ca2d36f2f65c385066,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:150821ee089851890b0a57f6,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1525eca8f67832be028dfbb5,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:154776e8243f68611ef42390,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:15641ad7ab0bf9e5fea75cb8,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:157f215354a24dab6741dba2,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:158ad455fe4da4b2fd123e28,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:158df91e595404f1439740ba,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1593af241b8ffdbf9d0ca10a,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:15a4a09d7102cfba31bcb9b4,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:15b15552338c438034090556,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:15b51a2dba5b6701954df327,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:15b732bfdd91608dadc01e59,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:15ba35668e171fa762c96d84,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:15cafb5432456bd8766ce6ef,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:15cf4679cd82a971124559b0,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:15df26506c145d690db4d9a4,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:15f807e296107e91f4804eab,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1605d8545d7dbc9280cd2c30,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1607b913f7d376139550bf8a,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1615b007278c60d11b71f3bd,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:16193d584c1d44cf636b7ccb,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1623308f78d361530b7259d7,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:16271a4b177fbee277b1e87e,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:16272a07961bbe1ea1b4ac9a,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1631ebeaa10d80740a3115ae,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:16337a4ce3d95893d757112f,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:167b9d8ac0ed090addeba65f,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1680e1e2e75d47ae7d6a0d40,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:16a0b5a888583ed2d0b8a110,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:16a47eb9723bf5827bbb9368,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:16a6acf63c0675b409d819a3,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:16c63e82e7923583cccf5999,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:16d9a8bf46f24bbcda84bc8e,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:16da7e7d9ccfc0c69cc3e4fe,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:16dd1d462836c9b6c83d42d5,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:16fc36ca32af522567b34987,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1759a3eac8437c911d36b846,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:175b67f90b8d62cdbdd59cf4,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:176af5b5e2cbca38c50de8d2,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:176b1aa5c4c1064564716d4c,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1778f3bff8273c2ccf9e7b10,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:177a8ba97eacb80f3f1147e1,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1794dfaa92f380447db119d3,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:179c1648fafad7d38c199921,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:17b8437afec373d52710bfa2,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:17c20189ff3a7a1dd234f808,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:17caf57f97d0e2486c893021,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:17cd2b51556cc9e5c30c62ad,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:17d26991b475143fe68ce60d,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:17e65dd835bcda833866543a,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:17e7fdf9b5015a85675b2036,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:17f394f638801b9ca8b44bc7,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:17f40cdc929fe0a06de7d948,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:17fe9793316df58898bcbc18,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:18020b2ebce6d466f0234e6c,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1807b402651e48847b29eb95,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:181d80e8ebc24ea144f5b64d,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:181f1c7bf4d5f716aa30b5d1,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:181f54728035b92fb2075948,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1820d12f118dcee3fcf66f39,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1823a227c00336abb54d1d16,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:182c361ce831e9ecd82aa31d,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:182d6eedd2e1bb5f58055873,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:183892690452fef50d773b89,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:18608b67379b4d001c101bd5,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:187cafd860e66b214fcc79ef,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:18895c1857c1dc338443f943,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:18b1f1f50dd04c24b4335e06,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:18b3ab6d0f2f684c6f36e839,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:18d7a9594f1b520c2c1e931c,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:18dd20dc125cc5921cf1b646,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:18f59d690d4a61fdc7ac6b48,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1905af33be7f225c560eee4c,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:192675a9fd6167cbec67ada5,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:194538b43e0e83c775bc5bfd,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:196d30b0430c8d9ae743525b,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:19a0403e27f69e3cd05152b3,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:19f38fb23202290cda10052d,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:19fed78189f384d29daac66f,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1a0ba47c82b36e36a874d86b,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1a191cbcfceff68b516471b0,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1a1d512f6719785a23ffada9,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1a26c174ff4044c34c21b2c7,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1a349d127d191fa6f4552260,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1a3f6a88daacb41ee94371ce,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1a4ddcdee0e93a4f0aead7b0,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1a4e74fc1e25e8d796491630,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1a55120a63a3160658222496,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1a55aa3bd5693a8f4717d568,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1a696638bf1caf275d0481c5,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1a76e94fab64a53a9ca38680,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1a7f6e48fabe88e1d54e94ab,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1a8e77dba3708c3bb9917c47,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1aa8af83229b42f734e13588,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1ac67db7ab45353cbdbcadd9,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1acf97a6f261fa3ef3ec7dbb,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1ad8efdace9a3ef8f27d8683,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1af5fc4699f86c9587794adf,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1b3e5f90f0b8c2e71776a8fc,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1b74bb7546764a18bd08ee0f,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1b901f7e96976d8af4d845f2,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1b95bea721be211f2256e66c,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1b98428ad44543e8fd6853a0,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1bb32072f5da46ccdd8dd423,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1bc6b2ba57157d6712b40dc0,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1bccf02420f8bddaaa8dc38e,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1bcf1602b719629ea870f211,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1becd5293dba49094644a96d,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1c00836e36b94bb10d1b0e0d,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1c07428e584b83ffb8446ab4,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1c0aad9f4365a4ee20a7576b,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1c156db494e5d707bc5e35dc,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1c2905b137fbeaa4cd8629fb,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1c540074201afa28b118c41a,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1c572520183c0a4ce600a027,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1c5961ac5622730b72cd5b86,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1c767e45d35e423239d73155,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1c799222d4dbaaa41e46df3e,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1c817401c9e7465cbbf6c02c,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1c82ee4753703ef79936f2ac,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1c8605a11a7e392e1bcd418a,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1c9573a4714af30b6db728d5,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1ca2ee2f3bb8686a17608c0d,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1ca8e95145675f4c864194aa,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1cc2fce042eabbc58e84c374,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1cc4337b44523fc772b6c8e8,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1ccf46eb26fb5445536fe200,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1cd4cc7e0e29b3fa6b6266b8,internal_cross_reference,provisional
