conflicts_or_alternate_definitions,definition_text_sha256,external_references,id,internal_references,normalized_term,observed_term,record_type,review_state,scope,source_anchor,source_section
[],5fe33245d5d6008de06f31a042dc88f721e5bb17312384d897b9c7438affdfd4,[],ibc2018:definition:23d6554abe18f48b9b14e6d8,[],LOT LINE,LOT LINE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.951,175.945,306.005,195.956],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""5fe33245d5d6008de06f31a042dc88f721e5bb17312384d897b9c7438affdfd4"",""pdf_page"":58,""printed_page"":""31""}",202
[],ea1042f886c494301fcc46fe16af2c982380dd1a4d8d7c8f4da9c9d428a60ea7,[],ibc2018:definition:f24580aa3b7e572a1798e397,[],LOW-ENERGY POWER-OPERATED DOOR,LOW-ENERGY POWER-OPERATED DOOR,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.951,201.287,306.098,276.3],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""ea1042f886c494301fcc46fe16af2c982380dd1a4d8d7c8f4da9c9d428a60ea7"",""pdf_page"":58,""printed_page"":""31""}",202
[],5573073575d76d40bc4ebb00832c44fb0d38116f5ee9076c4d0e3e7955af3099,[],ibc2018:definition:ef6e1f6c8854ea1e0b6a81c8,[],LOWER FLAMMABLE LIMIT (LFL),LOWER FLAMMABLE LIMIT (LFL),definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.951,281.63,306.011,323.72],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""5573073575d76d40bc4ebb00832c44fb0d38116f5ee9076c4d0e3e7955af3099"",""pdf_page"":58,""printed_page"":""31""}",202
[],a53b97582684ff54a424233a31ef0114b4c9e08e71ea7b22eaa2165347cbfef5,[],ibc2018:definition:2c445cd0ca0e629bc0cb513f,[],LOWEST FLOOR,LOWEST FLOOR,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.952,329.051,306.061,393.163],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""a53b97582684ff54a424233a31ef0114b4c9e08e71ea7b22eaa2165347cbfef5"",""pdf_page"":58,""printed_page"":""31""}",202
[],1f71cc68f039671a27ae153084361bd949ea253827d391cbcec22cc8d19013ef,[],ibc2018:definition:881a70de98df7b0fb1603e57,[],MAIN WINDFORCE-RESISTING SYSTEM,MAIN WINDFORCE-RESISTING SYSTEM,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.952,398.494,305.8,454.929],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""1f71cc68f039671a27ae153084361bd949ea253827d391cbcec22cc8d19013ef"",""pdf_page"":58,""printed_page"":""31""}",202
[],58624e5d44f4378f41961e77151b33cfee23bc8ad96656fa5f2b79caf946fcc6,[],ibc2018:definition:e91cccfd9b4e5c60a90f0b43,[],OPEN,OPEN,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.953,456.815,213.199,465.87],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""58624e5d44f4378f41961e77151b33cfee23bc8ad96656fa5f2b79caf946fcc6"",""pdf_page"":58,""printed_page"":""31""}",202
[],cfa04b163af58f6299527f61707e3497f169b3e01c2c733c58246421afcc1f30,[],ibc2018:definition:e807e03840f0f3ee6098e41c,[],MANUAL FIRE ALARM BOX,MANUAL FIRE ALARM BOX,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.952,471.201,305.934,491.323],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""cfa04b163af58f6299527f61707e3497f169b3e01c2c733c58246421afcc1f30"",""pdf_page"":58,""printed_page"":""31""}",202
[],148c0788cafe5634045620c9533bd36936957982b506c352f18187b4d378e50d,[],ibc2018:definition:c10be616cda6edf6159ded53,[],MANUFACTURER’S DESIGNATION,MANUFACTURER’S DESIGNATION,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.951,496.654,306.006,538.688],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""148c0788cafe5634045620c9533bd36936957982b506c352f18187b4d378e50d"",""pdf_page"":58,""printed_page"":""31""}",202
[],ecd6aadc8960e2da33f1a961a3916be7652024812aa1dd439c613c1283948673,[],ibc2018:definition:7483d06940be4058c89651cd,[],MARK,MARK,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.951,544.019,305.91,586.108],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""ecd6aadc8960e2da33f1a961a3916be7652024812aa1dd439c613c1283948673"",""pdf_page"":58,""printed_page"":""31""}",202
[],d86dcae3adc5c15cfacece86b5cc284a4b8b75560613a0b4b7d398514416bc5f,[],ibc2018:definition:8409c01e5049b2b0836a21a3,[],MARQUEE,MARQUEE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.951,591.359,306.006,633.474],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""d86dcae3adc5c15cfacece86b5cc284a4b8b75560613a0b4b7d398514416bc5f"",""pdf_page"":58,""printed_page"":""31""}",202
[],27dbc067ecd25db78c1da173bc0b626389b2cf2a168939e1f536d1c416b1e342,[],ibc2018:definition:682c76e80badbc20605f3b62,[],MASONRY,MASONRY,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.007,638.804,306.486,680.838],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""27dbc067ecd25db78c1da173bc0b626389b2cf2a168939e1f536d1c416b1e342"",""pdf_page"":58,""printed_page"":""31""}",202
[],60cfde8f7e2134abea66983ef0f4ca4cd63d5c246826b813ab3282dd56c57f59,[],ibc2018:definition:d2013f5c8e2c0b6d10c23574,[],MASONRY UNIT,MASONRY UNIT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[325.995,198.551,571.995,229.654],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""60cfde8f7e2134abea66983ef0f4ca4cd63d5c246826b813ab3282dd56c57f59"",""pdf_page"":58,""printed_page"":""31""}",202
[],75f4e558be95661eb1274deba4cd18142c3b8c7b6e582741357bda7a256d28d0,[],ibc2018:definition:1f9e6705c5b8e2d7aef60be8,[],MASTIC FIRE-RESISTANT COATINGS,MASTIC FIRE-RESISTANT COATINGS,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[325.995,330.49,571.984,372.523],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""75f4e558be95661eb1274deba4cd18142c3b8c7b6e582741357bda7a256d28d0"",""pdf_page"":58,""printed_page"":""31""}",202
[],03560b0db07352a145d6511f68be6d4eae7d5da6465654bac2687f189ad14c2b,[],ibc2018:definition:c5dca2b11797bb5f8038accd,[],MEANS OF EGRESS,MEANS OF EGRESS,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[325.995,378.242,572.033,431.176],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""03560b0db07352a145d6511f68be6d4eae7d5da6465654bac2687f189ad14c2b"",""pdf_page"":58,""printed_page"":""31""}",202
[],f2df50a8673f78287baa9287d0267a9aa681c9eacd08875933b67ceeb1332d80,[],ibc2018:definition:cd516743b4843b8b835da168,[],GARAGES,GARAGES,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.056,447.794,572.18,489.963],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""f2df50a8673f78287baa9287d0267a9aa681c9eacd08875933b67ceeb1332d80"",""pdf_page"":58,""printed_page"":""31""}",202
[],3531d582548aa8eb03eefbae37be14c00ce0536f986e2e7c3efb0296a5f3d192,[],ibc2018:definition:dd9d2aed195ddfac4adb4f30,[],MECHANICAL EQUIPMENT SCREEN,MECHANICAL EQUIPMENT SCREEN,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.057,495.515,571.962,526.538],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""3531d582548aa8eb03eefbae37be14c00ce0536f986e2e7c3efb0296a5f3d192"",""pdf_page"":58,""printed_page"":""31""}",202
[],427c93522d8d2ca2679e56091841bbaa5d0f5495180b4ef0eb52e1c4b0cb1f15,[],ibc2018:definition:32f4607a50f3cc5bf0ffc450,[],MEDICAL CARE,MEDICAL CARE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.057,532.09,571.799,552.212],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""427c93522d8d2ca2679e56091841bbaa5d0f5495180b4ef0eb52e1c4b0cb1f15"",""pdf_page"":58,""printed_page"":""31""}",202
[],05ee4454008c4b83ba1c5e7a7b478418185cbac024ed715c76c46c21d12c5657,[],ibc2018:definition:ec501731261d2e2669f87689,[],MEMBRANE-COVERED CABLE STRUCTURE,MEMBRANE-COVERED CABLE STRUCTURE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.057,557.9,572.188,599.854],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""05ee4454008c4b83ba1c5e7a7b478418185cbac024ed715c76c46c21d12c5657"",""pdf_page"":58,""printed_page"":""31""}",202
[],7498589745e9a74efdd34196e276e38e3746b07092ed6f2a3e6051553946c340,[],ibc2018:definition:0198a78d8f6ee63667b5e179,[],MEMBRANE-COVERED FRAME STRUCTURE,MEMBRANE-COVERED FRAME STRUCTURE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.058,605.486,572.113,647.44],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""7498589745e9a74efdd34196e276e38e3746b07092ed6f2a3e6051553946c340"",""pdf_page"":58,""printed_page"":""31""}",202
[],d47b1058f97d72d2c087e918fd4307992eb14d83cd501061ce51b76b2e762a73,[],ibc2018:definition:d28dfc9ee10a9d6fdde1a0c8,[],MEMBRANE PENETRATION,MEMBRANE PENETRATION,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.058,653.048,571.697,684.071],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""d47b1058f97d72d2c087e918fd4307992eb14d83cd501061ce51b76b2e762a73"",""pdf_page"":58,""printed_page"":""31""}",202
[],138935b199febbe9b8c7f4c933b05d4455293b5e657a67c65a053f4cadd7488f,[],ibc2018:definition:fb346fea025e63cce56c4b02,[],MEMBRANE-PENETRATION FIRESTOP,MEMBRANE-PENETRATION FIRESTOP,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.058,689.623,572.099,742.724],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""138935b199febbe9b8c7f4c933b05d4455293b5e657a67c65a053f4cadd7488f"",""pdf_page"":58,""printed_page"":""31""}",202
[],45b0e6e87b1a1515878c60853abaa11d075de6c6cabac1304de6a0b0b7a91d24,[],ibc2018:definition:2ed38b28ea1c135c5f142a02,[],MEMBRANE-PENETRATION FIRESTOP SYSTEM,MEMBRANE-PENETRATION FIRESTOP SYSTEM,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.05,77.754,286.184,152.741],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""45b0e6e87b1a1515878c60853abaa11d075de6c6cabac1304de6a0b0b7a91d24"",""pdf_page"":59,""printed_page"":""32""}",202
[],84d5c1c51183672a03da7d991e0bf5dfd0db7be6bef6ea714bec1a23c2a6cc87,[],ibc2018:definition:bf6c157df8b0f13142a4b4ed,[],MERCHANDISE PAD,MERCHANDISE PAD,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.051,158.681,286.076,222.682],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""84d5c1c51183672a03da7d991e0bf5dfd0db7be6bef6ea714bec1a23c2a6cc87"",""pdf_page"":59,""printed_page"":""32""}",202
[],01581d51b33eb63f4a1072f3768340fef07c072d3be71f3e66dad3af15a4045a,[],ibc2018:definition:5b5a0afffde7e3dca0db5150,[],METAL COMPOSITE MATERIAL (MCM),METAL COMPOSITE MATERIAL (MCM),definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.051,228.511,285.844,259.589],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""01581d51b33eb63f4a1072f3768340fef07c072d3be71f3e66dad3af15a4045a"",""pdf_page"":59,""printed_page"":""32""}",202
[],90252655904501181fec868825db10c2ea70caed5119c55d2c8f445e3d493474,[],ibc2018:definition:a88134010b1eed05917ec70c,[],METAL COMPOSITE MATERIAL (MCM) SYSTEM,METAL COMPOSITE MATERIAL (MCM) SYSTEM,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.051,265.498,286.318,318.519],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""90252655904501181fec868825db10c2ea70caed5119c55d2c8f445e3d493474"",""pdf_page"":59,""printed_page"":""32""}",202
[],856cfbe2773042be0c4d2f31496dfa3d695e8c949283d595e3794ceacf6c31d0,[],ibc2018:definition:4d59fb0fa20016a55dfe219d,[],METAL ROOF PANEL,METAL ROOF PANEL,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.05,324.348,286.142,355.429],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""856cfbe2773042be0c4d2f31496dfa3d695e8c949283d595e3794ceacf6c31d0"",""pdf_page"":59,""printed_page"":""32""}",202
[],2130bdf85c96cd081def43174ea2a7ee4c905d830a83ba337437fe1fbe12a7ed,[],ibc2018:definition:af4356b354ca345e85988db7,[],METAL ROOF SHINGLE,METAL ROOF SHINGLE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.111,361.369,285.95,392.391],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""2130bdf85c96cd081def43174ea2a7ee4c905d830a83ba337437fe1fbe12a7ed"",""pdf_page"":59,""printed_page"":""32""}",202
[],b03177acffce1f37871844b9e4c5c137b98068358a8241c9a373fc6a3038d3fa,[],ibc2018:definition:d147b9f1c9f61c8f53db8c39,[],MEZZANINE,MEZZANINE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.111,398.319,285.848,429.341],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""b03177acffce1f37871844b9e4c5c137b98068358a8241c9a373fc6a3038d3fa"",""pdf_page"":59,""printed_page"":""32""}",202
[],1d6a557c87ab1de2bcfa105d9bec38071f1753896086025b052fd364acd830a1,[],ibc2018:definition:29d8fef8607283c1236cb514,[],MICROPILE,MICROPILE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.111,435.17,286.026,477.204],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""1d6a557c87ab1de2bcfa105d9bec38071f1753896086025b052fd364acd830a1"",""pdf_page"":59,""printed_page"":""32""}",202
[],ff5576a32c5f5289791c3497ac97b16ea9a99d071eaf985dde1136d0c6862c8d,[],ibc2018:definition:cd0965d9ab4e332d8cf37894,[],MINERAL BOARD,MINERAL BOARD,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.111,483.144,286.235,525.178],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""ff5576a32c5f5289791c3497ac97b16ea9a99d071eaf985dde1136d0c6862c8d"",""pdf_page"":59,""printed_page"":""32""}",202
[],ff555b140d2f79f496ad56882bebe9772f0b064b183169b8073d2b3f9d069cdf,[],ibc2018:definition:e2fb60bb012b2fc5b43b1651,[],MINERAL FIBER,MINERAL FIBER,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.111,531.007,285.849,562.03],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""ff555b140d2f79f496ad56882bebe9772f0b064b183169b8073d2b3f9d069cdf"",""pdf_page"":59,""printed_page"":""32""}",202
[],8a17255e37cec0b2ca635debb07f41a3f018c0befdab7f79eaf3e1cf74e609c0,[],ibc2018:definition:d8f5d2876b448230e7b00cb7,[],MINERAL WOOL,MINERAL WOOL,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.111,567.97,285.936,610.004],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""8a17255e37cec0b2ca635debb07f41a3f018c0befdab7f79eaf3e1cf74e609c0"",""pdf_page"":59,""printed_page"":""32""}",202
[],eeb827ae3eb80e1f39f537e8dd678fcf0f98ed49fc5e8b47e858cc3b880719f9,[],ibc2018:definition:7efd566ef0a344563dbcb6fc,[],MODIFIED BITUMEN ROOF COVERING,MODIFIED BITUMEN ROOF COVERING,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.111,615.832,286.147,657.867],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""eeb827ae3eb80e1f39f537e8dd678fcf0f98ed49fc5e8b47e858cc3b880719f9"",""pdf_page"":59,""printed_page"":""32""}",202
[],70ee7492b2c2db58309f51981515fdffa46462589c2e2354035908cd1672521a,[],ibc2018:definition:9556841cf70d1b0f787a6540,[],MORTAR,MORTAR,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.112,663.695,286.13,694.829],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""70ee7492b2c2db58309f51981515fdffa46462589c2e2354035908cd1672521a"",""pdf_page"":59,""printed_page"":""32""}",202
[],9699b8d9f2d1833ceb1fccc93284048d56378ee7b88a0119eb6e898973911e80,[],ibc2018:definition:7d43b1873c5ab1e53692df6e,[],"MORTAR, SURFACE-BONDING","MORTAR, SURFACE-BONDING",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.112,700.658,286.167,742.692],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""9699b8d9f2d1833ceb1fccc93284048d56378ee7b88a0119eb6e898973911e80"",""pdf_page"":59,""printed_page"":""32""}",202
[],40638605e77e1e61c1f8190bff999884095b2ce3adf9fc59114fa773d61d7618,[],ibc2018:definition:8d592e3c37aa9e2f8af496f3,[],MULTILEVEL ASSEMBLY SEATING,MULTILEVEL ASSEMBLY SEATING,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.987,77.664,551.71,119.698],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""40638605e77e1e61c1f8190bff999884095b2ce3adf9fc59114fa773d61d7618"",""pdf_page"":59,""printed_page"":""32""}",202
[],82670d1679b35bd456be321677d3d5dd7883f01a12fa883a449ded96c509c4dc,[],ibc2018:definition:d71164eabfbf53024dfe3165,[],MULTIPLE-STATION ALARM DEVICE,MULTIPLE-STATION ALARM DEVICE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.988,124.698,552.051,188.699],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""82670d1679b35bd456be321677d3d5dd7883f01a12fa883a449ded96c509c4dc"",""pdf_page"":59,""printed_page"":""32""}",202
[],197cdf5e93d8962aea4e1f34cfed2b62ffcbdb3746fbdd34fa0456da699d0b73,[],ibc2018:definition:f5cde473443921512a2d54a4,[],MULTIPLE-STATION SMOKE ALARM,MULTIPLE-STATION SMOKE ALARM,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.988,193.698,551.988,235.732],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""197cdf5e93d8962aea4e1f34cfed2b62ffcbdb3746fbdd34fa0456da699d0b73"",""pdf_page"":59,""printed_page"":""32""}",202
[],e7ef0483661e0782e840d4613d26d528b5966180e3912e4f34f72418c85b3269,[],ibc2018:definition:904f0fc66a37837fc4ca0f9e,[],MULTISTORY UNIT,MULTISTORY UNIT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.989,240.651,551.813,260.687],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""e7ef0483661e0782e840d4613d26d528b5966180e3912e4f34f72418c85b3269"",""pdf_page"":59,""printed_page"":""32""}",202
[],615bf8809d7a9f60e60cb22896af09833a4476d3a96c51bcd905531444c9ea78,[],ibc2018:definition:2e372bc7c0182f260378b071,[],"NAILING, BOUNDARY","NAILING, BOUNDARY",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.989,265.686,551.834,285.753],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""615bf8809d7a9f60e60cb22896af09833a4476d3a96c51bcd905531444c9ea78"",""pdf_page"":59,""printed_page"":""32""}",202
[],5212b0b59e1115f9d7073a74baa182bcd17e12ef1ca32eb92ce2a2c983c30a5e,[],ibc2018:definition:f60de723ca929141be030c08,[],"NAILING, EDGE","NAILING, EDGE",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.99,290.641,551.936,321.774],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""5212b0b59e1115f9d7073a74baa182bcd17e12ef1ca32eb92ce2a2c983c30a5e"",""pdf_page"":59,""printed_page"":""32""}",202
[],d619a98fd7f3be51b37211810fbae3c31bc20049419afc4323bd4b2399f0f63b,[],ibc2018:definition:2af11d81985e7ec3446a4063,[],"NAILING, FIELD","NAILING, FIELD",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.989,326.607,551.909,357.741],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""d619a98fd7f3be51b37211810fbae3c31bc20049419afc4323bd4b2399f0f63b"",""pdf_page"":59,""printed_page"":""32""}",202
[],1de26ff393bf4413fa8573c6c666dbc4f058f14f34309ee393ee4edb5e30cad7,[],ibc2018:definition:9cd1748429f575bcee77afec,[],NATURALLY DURABLE WOOD,NATURALLY DURABLE WOOD,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.99,362.629,552.469,454.795],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""1de26ff393bf4413fa8573c6c666dbc4f058f14f34309ee393ee4edb5e30cad7"",""pdf_page"":59,""printed_page"":""32""}",202
[],20797f5ff2a3cdcdb414600408b847a91553f5b3f7a33add81db2b6b4f4ac566,[],ibc2018:definition:a3f0007741ad7b3b18028b52,[],NOMINAL LOADS,NOMINAL LOADS,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.991,459.714,551.839,490.761],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""20797f5ff2a3cdcdb414600408b847a91553f5b3f7a33add81db2b6b4f4ac566"",""pdf_page"":59,""printed_page"":""32""}",202
[],31b70347fc5fc7e995fa8d90c2b13a323b34b50563990394ddf53a7ff085e884,[],ibc2018:definition:cea6b1c2a288a22c9484688b,[],NOMINAL SIZE (LUMBER),NOMINAL SIZE (LUMBER),definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.991,495.76,551.85,559.761],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""31b70347fc5fc7e995fa8d90c2b13a323b34b50563990394ddf53a7ff085e884"",""pdf_page"":59,""printed_page"":""32""}",202
[],5a5c14ebcb4505788bb97f1d040f3ced4badb0c489fde393520633a4775e4ea7,[],ibc2018:definition:9936bf3801d84fd7f277735b,[],NONCOMBUSTIBLE MEMBRANE STRUCTURE,NONCOMBUSTIBLE MEMBRANE STRUCTURE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.991,564.84,551.939,595.783],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""5a5c14ebcb4505788bb97f1d040f3ced4badb0c489fde393520633a4775e4ea7"",""pdf_page"":59,""printed_page"":""32""}",202
