appendix,candidate_source,caption,chapter,classification_reason,disposition,geometry,id,interpretation_confidence,published_identifier,record_type,review_state,semantic_category,source_anchor
,pdf_vector_paths,,25,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""fba21b216477e2a6469fdfc705d1d6f3820fc9a7477731b12e807c18df2a1a16"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:b8484b28ba57798b730cb08d,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.95,143.15,571.9,144.1],""chapter"":""25"",""line_id"":null,""observed_text_sha256"":""0aa3f26ae2bee15bf76b0142ea69777a8e2a08b329a14a4d6ea7ec3de76c9e3f"",""pdf_page"":590,""printed_page"":""563""}"
,pdf_vector_paths,,25,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":2,""fill_count"":2,""geometry_fingerprint"":""faf641bc49c62c08800bac812e4cede0d74e719409f50a430de5484509d9c88d"",""line_count"":0,""rect_count"":2,""stroke_count"":0}",ibc2018:vector-region:d8c5eb5b2a3275b7308400fd,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.95,256.75,571.9,260.75],""chapter"":""25"",""line_id"":null,""observed_text_sha256"":""f1eea400ea37f58a6fc0478389158364b0b29ee7d460f894276ea9d7bf4e60bb"",""pdf_page"":590,""printed_page"":""563""}"
,pdf_vector_paths,,25,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":21,""fill_count"":21,""geometry_fingerprint"":""8a6793700e2651eb4040af3db19d6522003d2bdbffa04be57badb8ce294fba4f"",""line_count"":0,""rect_count"":21,""stroke_count"":0}",ibc2018:vector-region:4e9cbb09b2c4c15bc2742c7e,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[39.55,95.35,551.95,331.9],""chapter"":""25"",""line_id"":null,""observed_text_sha256"":""78581ee8d51daa2c7d11be6af9d29fa0107cf052de7f9639bf5ae7ed1a2959e6"",""pdf_page"":591,""printed_page"":""564""}"
,pdf_vector_paths,,25,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":10,""fill_count"":10,""geometry_fingerprint"":""e5f5e1659a4226d599894ce54488bd1fb5148c257d8196b40cceaf97370a7f3e"",""line_count"":0,""rect_count"":10,""stroke_count"":0}",ibc2018:vector-region:8f212dff672c8732af248308,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[39.7,624.7,286.9,737.25],""chapter"":""25"",""line_id"":null,""observed_text_sha256"":""f42150cc1993aa610b2d44842cb3f8b05e902e3694826de535973cd78dded3f5"",""pdf_page"":591,""printed_page"":""564""}"
,pdf_vector_paths,,25,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":25,""fill_count"":25,""geometry_fingerprint"":""59c71328dedd0312d837b4e4bfc0a5ee4ed297c34ca35951ebd266b46f0fcb55"",""line_count"":0,""rect_count"":25,""stroke_count"":0}",ibc2018:vector-region:97e4cdd73480d1e8c9f472e9,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[58.4,94.9,571.9,417.45],""chapter"":""25"",""line_id"":null,""observed_text_sha256"":""0dc761dd465d7433260634b61d906ecb76a04a47d9cd80b455e8873857395832"",""pdf_page"":592,""printed_page"":""565""}"
,pdf_vector_paths,,25,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":10,""fill_count"":10,""geometry_fingerprint"":""16194ee8ca0a18e51ee0bd2f0153f06e0aeba5a95454f03351f711488ee02034"",""line_count"":0,""rect_count"":10,""stroke_count"":0}",ibc2018:vector-region:34ed9119c5ea1ba128cd940e,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[39.35,95.6,552.8,192.1],""chapter"":""25"",""line_id"":null,""observed_text_sha256"":""f38f2076c65c624fdcbaf0af18fa3ade3b97902cef4d9035c726290b52ce9aef"",""pdf_page"":593,""printed_page"":""566""}"
,pdf_vector_paths,,25,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":8,""fill_count"":8,""geometry_fingerprint"":""be39f101074fb94d6d4e91d906563133934f622cb7f51766b975077cee927817"",""line_count"":0,""rect_count"":8,""stroke_count"":0}",ibc2018:vector-region:fc0dd5039cddf94f5c8ea387,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[39.7,446.75,286.9,521.25],""chapter"":""25"",""line_id"":null,""observed_text_sha256"":""45fdec7b48cfb020ee2a232ee959db52c59c0c8ed0ad31b2b10d06f0d8832b2d"",""pdf_page"":593,""printed_page"":""566""}"
,pdf_vector_paths,,25,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":11,""fill_count"":11,""geometry_fingerprint"":""ea5508d57309a69ea91e06709f0d88823416d998fa3fe6a897d4ac998234af80"",""line_count"":0,""rect_count"":11,""stroke_count"":0}",ibc2018:vector-region:0458753c1826e8714beb2d58,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.75,515.75,306.45,622.15],""chapter"":""25"",""line_id"":null,""observed_text_sha256"":""bee5090fc72343169f01ddaaefa24025c09bff7e0a85ea4b95912213ad8f0719"",""pdf_page"":594,""printed_page"":""567""}"
,pdf_vector_paths,,25,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":9,""fill_count"":9,""geometry_fingerprint"":""03d8399a5acf2330d98b4daf8e75c3bb949aba5a12bbffc09e6d44876c637284"",""line_count"":0,""rect_count"":9,""stroke_count"":0}",ibc2018:vector-region:18d3ba3c272d3f807a31dee2,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[39.7,238.65,287.5,301.15],""chapter"":""25"",""line_id"":null,""observed_text_sha256"":""fa65b51687b69a18e519c41a3df4e27a428c57e493a97609946f93f4c06d7a0f"",""pdf_page"":595,""printed_page"":""568""}"
,pdf_vector_paths,,26,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""fba21b216477e2a6469fdfc705d1d6f3820fc9a7477731b12e807c18df2a1a16"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:ed66387ee9f472ae9a9dbeae,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.95,143.15,571.9,144.1],""chapter"":""26"",""line_id"":null,""observed_text_sha256"":""0aa3f26ae2bee15bf76b0142ea69777a8e2a08b329a14a4d6ea7ec3de76c9e3f"",""pdf_page"":596,""printed_page"":""569""}"
,pdf_vector_paths,,26,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":2,""fill_count"":2,""geometry_fingerprint"":""6ebb244b5f2757ceb0aa883ea01782b4449fab1bfc16d96b86c80210286609d5"",""line_count"":0,""rect_count"":2,""stroke_count"":0}",ibc2018:vector-region:e0908bf53a37c170e0372016,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.95,212.75,571.9,216.7],""chapter"":""26"",""line_id"":null,""observed_text_sha256"":""184b7a1c0329ab1e12035297755cfaaefe7b596eb945e5b9dbccacc92f7918c4"",""pdf_page"":596,""printed_page"":""569""}"
,pdf_vector_paths,,26,region overlaps or directly precedes a formally captioned figure,rejected_captioned_figure_region,"{""curve_count"":0,""drawing_count"":3,""fill_count"":3,""geometry_fingerprint"":""99f4432a3acd7290a20db1b133e8bd7b293646902f0d2ec4aa472f7cfdfedc20"",""line_count"":0,""rect_count"":3,""stroke_count"":0}",ibc2018:vector-region:07f3e5c6394703d62bdf519c,0.0,,vector_graphic_region_detection,rejected,unknown,"{""appendix"":null,""bbox"":[28.75,247.9,553.65,744.45],""chapter"":""26"",""line_id"":null,""observed_text_sha256"":""d1efc28640fd67c25cd97ea4c794965e558ab702eaddf9ab07b77278b8f009ba"",""pdf_page"":599,""printed_page"":""572""}"
,pdf_vector_paths,,26,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""83ce0ff23b1c79c410a4379e0ba8049364f0daa8bf9d8b4a2bd725223c227a7f"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:bbd1abce1e0707e6ef216520,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[559.15,77.95,563.25,262.75],""chapter"":""26"",""line_id"":null,""observed_text_sha256"":""4f68c72eba70ddfbb54e15e2297422e771b5ef58983d0b4c0a6a343198cfe1bb"",""pdf_page"":599,""printed_page"":""572""}"
,pdf_vector_paths,,26,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":4,""fill_count"":4,""geometry_fingerprint"":""fb0b1cfbfba8211c7377a20f2716b0e4228afffc092cd41f16bc70b5ea2e97b9"",""line_count"":0,""rect_count"":4,""stroke_count"":0}",ibc2018:vector-region:d01cd443bf4c38f551270ceb,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[579.1,354.55,583.15,703.55],""chapter"":""26"",""line_id"":null,""observed_text_sha256"":""4a408be897a8e55a3038d414da66d0ecbcd08d033d51cd7aa851b3f9506b8645"",""pdf_page"":600,""printed_page"":""573""}"
,pdf_vector_paths,,26,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":29,""fill_count"":29,""geometry_fingerprint"":""791bc14ac9b69d1c1eb8884ee6a284a9870407132c79b993b578ad76fa9b7889"",""line_count"":0,""rect_count"":29,""stroke_count"":0}",ibc2018:vector-region:cccdc8da8167bc8b771896d0,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[28.05,103.9,552.95,343.75],""chapter"":""26"",""line_id"":null,""observed_text_sha256"":""3784bf08437f45a212d9cd90ff278a325f3c22633eac760426bb22f6341de98c"",""pdf_page"":601,""printed_page"":""574""}"
,pdf_vector_paths,,26,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":31,""fill_count"":31,""geometry_fingerprint"":""47c356886459579284f6a1d6a2108d9963d70d17ff9255b702b2b1fc588b6f40"",""line_count"":0,""rect_count"":31,""stroke_count"":0}",ibc2018:vector-region:6348c468b0f9a88c5c14ffac,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[39.35,404.35,552.1,632.25],""chapter"":""26"",""line_id"":null,""observed_text_sha256"":""a1b0fb216e811f95732156ed47a6e47cc428d8410c9da13121cc7f48670cf8ce"",""pdf_page"":601,""printed_page"":""574""}"
,pdf_vector_paths,,26,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":30,""fill_count"":30,""geometry_fingerprint"":""a229052d4569d6f2de4bc3af0f3907ff8d73dcfae14dd4eb127ea632874117f0"",""line_count"":0,""rect_count"":30,""stroke_count"":0}",ibc2018:vector-region:b4d8fb12711a711c977f4aeb,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.5,76.9,584.0,371.85],""chapter"":""26"",""line_id"":null,""observed_text_sha256"":""8454daa3bb6ac17974b8e61835605febcfb84e789dda1c393b8b15522a389a86"",""pdf_page"":602,""printed_page"":""575""}"
,pdf_vector_paths,,26,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":32,""fill_count"":32,""geometry_fingerprint"":""e537b4f7f39b01dc8d344171459a38e0e681ea6956da3e81d26a4f0f1676a797"",""line_count"":0,""rect_count"":32,""stroke_count"":0}",ibc2018:vector-region:df156895264b378c52085d6e,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[28.15,76.9,553.05,487.9],""chapter"":""26"",""line_id"":null,""observed_text_sha256"":""1f2172efa1798c9aec953c675ecd644c1c9a2a08bd0c95c736591718c48e6ca9"",""pdf_page"":603,""printed_page"":""576""}"
,pdf_vector_paths,,26,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":17,""fill_count"":17,""geometry_fingerprint"":""2b3ccc7ceb90e300062217996b1cbc7ad00a45b77c6835f22250c70a56b58f7d"",""line_count"":0,""rect_count"":17,""stroke_count"":0}",ibc2018:vector-region:a86a34da3b2574f15a4f4426,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[39.45,96.7,552.95,239.25],""chapter"":""26"",""line_id"":null,""observed_text_sha256"":""24ce67acdd520a5d65d2782f83654b324660a7fa11a65160f218fecfb47a335e"",""pdf_page"":605,""printed_page"":""578""}"
,pdf_vector_paths,,26,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":8,""fill_count"":8,""geometry_fingerprint"":""5165dd70fdf652e09eb37026e2d03fd51611d1138e78162f52ddeef01050bceb"",""line_count"":0,""rect_count"":8,""stroke_count"":0}",ibc2018:vector-region:60e86de8c3bb47e8e215ba7f,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.75,674.5,306.2,731.0],""chapter"":""26"",""line_id"":null,""observed_text_sha256"":""f531844ca1561479fcd28607715294f807ab6558a8bd11aa9c133427e4b29906"",""pdf_page"":606,""printed_page"":""579""}"
,pdf_vector_paths,,26,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""fc8376f09987dc8a81d5fcac281da938746f45aa64b0f1918c1084ffd8448846"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:61ece179eb81b45ad2c6ca5e,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[28.75,427.15,32.85,639.35],""chapter"":""26"",""line_id"":null,""observed_text_sha256"":""447ea51af9d35ca347693af0fba02a81ae4be62fa707771bf69a4ecf5767bdf9"",""pdf_page"":607,""printed_page"":""580""}"
,pdf_vector_paths,,26,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""cd3b027a9b8246e77b02616e3787aadf488146771895b7abaf0dcc498db541b4"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:f332d654bdd8b950dd6c4e14,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[559.15,77.95,563.25,190.15],""chapter"":""26"",""line_id"":null,""observed_text_sha256"":""c20365faedb66dbcb03c99fe2e78eb98fd7473a6b59d63ab7b4f547b6be0720d"",""pdf_page"":607,""printed_page"":""580""}"
,pdf_vector_paths,,27,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""740d2b16a4b5a94a75d597849f4baf69cec1d35bf5aa041681933acccabd5845"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:c6101156de3767d4a6589b6a,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[48.7,257.95,52.75,377.95],""chapter"":""27"",""line_id"":null,""observed_text_sha256"":""32069c8ec08878e2bedbfcb0748b1ea28677d8c9288f1b61504481be688ee9f4"",""pdf_page"":610,""printed_page"":""583""}"
,pdf_vector_paths,,27,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""fba21b216477e2a6469fdfc705d1d6f3820fc9a7477731b12e807c18df2a1a16"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:c3d7f16f516847573e06a363,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.95,143.15,571.9,144.1],""chapter"":""27"",""line_id"":null,""observed_text_sha256"":""0aa3f26ae2bee15bf76b0142ea69777a8e2a08b329a14a4d6ea7ec3de76c9e3f"",""pdf_page"":610,""printed_page"":""583""}"
,pdf_vector_paths,,27,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":2,""fill_count"":2,""geometry_fingerprint"":""233db47fa98f2cb30d409cdf712fe0ab1170cf28f0bd7729aa0cbc40180066b9"",""line_count"":0,""rect_count"":2,""stroke_count"":0}",ibc2018:vector-region:235aeffbc68f28777a23f8d9,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.95,202.75,571.9,206.75],""chapter"":""27"",""line_id"":null,""observed_text_sha256"":""9ac9e899146c8739c22dc37437b236cb3a384483bb3ec794d43538b35e4a766d"",""pdf_page"":610,""printed_page"":""583""}"
,pdf_vector_paths,,27,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""7990e0f5e78ab7681ae18ee1c9d4f6aadaa17f61644f3919b47a4596eb20ab07"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:45fbcbc0fd98554c4a97b9b9,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[559.15,138.95,563.25,267.95],""chapter"":""27"",""line_id"":null,""observed_text_sha256"":""d6c4217161943cb1419321ee93b8d0f068d238e511ddc681b74ec24a47b95baf"",""pdf_page"":611,""printed_page"":""584""}"
,pdf_vector_paths,,28,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""52e012ef6df22dccb7bc497334c7c4f6dd136c79ee4b1608a741bf36f8832cc5"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:f83a920fc2a7f43aee0d73dd,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[48.7,239.95,52.75,414.55],""chapter"":""28"",""line_id"":null,""observed_text_sha256"":""d4149ed39cea94697882ee8251233d8e88817ddd6e3f73122b1a0a1aea4169f1"",""pdf_page"":612,""printed_page"":""585""}"
,pdf_vector_paths,,28,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""fba21b216477e2a6469fdfc705d1d6f3820fc9a7477731b12e807c18df2a1a16"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:5fea18875df7ef1e3fb5bb42,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.95,143.15,571.9,144.1],""chapter"":""28"",""line_id"":null,""observed_text_sha256"":""0aa3f26ae2bee15bf76b0142ea69777a8e2a08b329a14a4d6ea7ec3de76c9e3f"",""pdf_page"":612,""printed_page"":""585""}"
,pdf_vector_paths,,28,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":2,""fill_count"":2,""geometry_fingerprint"":""38eeedf39e5200773a4ca1038136cdc7504fa3fc95b7673bc9c18eab0312b53a"",""line_count"":0,""rect_count"":2,""stroke_count"":0}",ibc2018:vector-region:a9ac382ceb0c4a2717a7bb78,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.95,182.75,571.9,186.7],""chapter"":""28"",""line_id"":null,""observed_text_sha256"":""e22bcd2ff05673acce7edb0eb681c4b9a26a4addaab6fbf9fdeb90b427c4832a"",""pdf_page"":612,""printed_page"":""585""}"
,pdf_vector_paths,,29,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""78e04bce9e353610f64766b56880131b2b93bb7d8ef81d1f9933f90334577f99"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:8303f961052538424ab45dfd,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.95,137.15,571.9,138.1],""chapter"":""29"",""line_id"":null,""observed_text_sha256"":""55376a55b8ba59573b7f0d1503d9300a9da2685b32eb33a7bb81a86a5a8f6189"",""pdf_page"":614,""printed_page"":""587""}"
,pdf_vector_paths,,29,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":2,""fill_count"":2,""geometry_fingerprint"":""c0639ecc1031c44ebfab1f99a41549ced7aa2fdf0d2a3881bec57df8ed815b37"",""line_count"":0,""rect_count"":2,""stroke_count"":0}",ibc2018:vector-region:667afc081148ffdde5cce6cb,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.95,183.7,571.9,187.65],""chapter"":""29"",""line_id"":null,""observed_text_sha256"":""ebd0cb80674a3581403c9f9aa138f4667e62566a15c343c150a07afc39c59cea"",""pdf_page"":614,""printed_page"":""587""}"
,pdf_vector_paths,,29,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":20,""fill_count"":20,""geometry_fingerprint"":""d25a3f3bb1eb6c6db50f3c33b905a8a0f444bd09f348308c580c654a68740512"",""line_count"":0,""rect_count"":20,""stroke_count"":0}",ibc2018:vector-region:70a4847af4cb1c0278157d59,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.95,475.4,582.55,730.55],""chapter"":""29"",""line_id"":null,""observed_text_sha256"":""7affcfc47844e52dc51a5c32121cbfc04efcc15e5775d9b05941b64bcb650054"",""pdf_page"":614,""printed_page"":""587""}"
,pdf_vector_paths,,29,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":3,""fill_count"":3,""geometry_fingerprint"":""683da4f24f7eccec6d146bd4a5a78f606a1d1ac101b491742d6fd2e4c136eb23"",""line_count"":0,""rect_count"":3,""stroke_count"":0}",ibc2018:vector-region:cf45eeba9a226daefb98b497,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[29.25,94.15,32.95,706.15],""chapter"":""29"",""line_id"":null,""observed_text_sha256"":""5b51eb1185cddb3f3f3867129293faef6c4c2f16ad9dc04bf9e070b9c5798ee8"",""pdf_page"":615,""printed_page"":""588""}"
,pdf_vector_paths,,29,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":27,""fill_count"":27,""geometry_fingerprint"":""0e64a3aa1d1b2d03806754d00376048ee0b0eb6137a94e7c1b9a4625b8cd7344"",""line_count"":0,""rect_count"":27,""stroke_count"":0}",ibc2018:vector-region:c9b5de905db130e95631c481,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[41.75,95.25,551.15,705.35],""chapter"":""29"",""line_id"":null,""observed_text_sha256"":""54b8384369a9a2863bb70985c4fe06c9c96a5d49aa4793a2117500dd3038a0b0"",""pdf_page"":615,""printed_page"":""588""}"
,pdf_vector_paths,,29,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":22,""fill_count"":22,""geometry_fingerprint"":""4b17ad3de5b040385282bc7dbc57385cd329bcc523dcbbea444a3061ad34c436"",""line_count"":0,""rect_count"":22,""stroke_count"":0}",ibc2018:vector-region:372b1045241f21c8b399ec87,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.5,102.45,571.3,587.35],""chapter"":""29"",""line_id"":null,""observed_text_sha256"":""cdeda0b141e100f3fb9137c5d845b30267d2b5ebb9ba17df19347f251187bb8f"",""pdf_page"":616,""printed_page"":""589""}"
,pdf_vector_paths,,29,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":3,""fill_count"":3,""geometry_fingerprint"":""4d0e63e6df3c2493e0020a84ed331e4c806eba258f86c79395ae4c5a94a42323"",""line_count"":0,""rect_count"":3,""stroke_count"":0}",ibc2018:vector-region:efe8444ac63af8c2a71dd34f,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[579.35,102.8,583.15,587.0],""chapter"":""29"",""line_id"":null,""observed_text_sha256"":""3a3806cbc658075f7491b7da2a188445ec3527152c3dea9acbbfe82b9bcfeda8"",""pdf_page"":616,""printed_page"":""589""}"
,pdf_vector_paths,,30,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""90945920e8d5d23364eb29c35f12a041234ca5761ed006a20288442f01040bc5"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:3e9699209abe3e14c9d27e39,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[48.7,263.95,52.75,403.9],""chapter"":""30"",""line_id"":null,""observed_text_sha256"":""3550c846e64d894c27dc5fc8d32f32dba5bbc578e41e57a6700318646b165501"",""pdf_page"":618,""printed_page"":""591""}"
,pdf_vector_paths,,30,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":14,""fill_count"":14,""geometry_fingerprint"":""f1afd6f9bae3375c70a54b1741ef354da50992c0ec092c1624ba9d25ae3dd426"",""line_count"":0,""rect_count"":14,""stroke_count"":0}",ibc2018:vector-region:f4429664c9f8cee6b14c0571,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[49.15,510.2,306.8,721.15],""chapter"":""30"",""line_id"":null,""observed_text_sha256"":""7f1080387c451e87de7261b009ef6484cb7abb3b59b0f4d0c4d0b1b0e0b4bce2"",""pdf_page"":618,""printed_page"":""591""}"
,pdf_vector_paths,,30,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""241c634039ce586a63a5dee9bcd696619b60fd5f8438efe04ffac08bf2d3688f"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:844952d623978c7e3b688665,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[55.65,740.35,574.75,747.35],""chapter"":""30"",""line_id"":null,""observed_text_sha256"":""d184cc1ca635299078bde283b3f2e187fe92065f8041db61e9ff5c3c6748b7f7"",""pdf_page"":618,""printed_page"":""591""}"
