id,raw_citation,raw_target,record_type,resolution_notes,resolution_reason,resolution_state,resolved_target,review_state,source_anchor,source_section,target_kind
ibc2018:cross-reference:fe5a876b272c18c2d0479bf9,Sections 415.9,415.9,internal_cross_reference,,preserved_resolved_target,resolved,415.9,provisional,"{""appendix"":null,""bbox"":[40.098,156.427,285.974,168.77],""chapter"":""4"",""line_id"":""poppler-line:82e74f25fbd0f111d3bf"",""observed_text_sha256"":""58cc92560dedac7190fff5a6b234ed68121bc2ce1abf501006bdab83c7d9ab17"",""pdf_page"":113,""printed_page"":""86""}",415.9,section
ibc2018:cross-reference:6bc965a7653796e94d7467e1,Sections 415.9,415.9,internal_cross_reference,,preserved_resolved_target,resolved,415.9,provisional,"{""appendix"":null,""bbox"":[52.051,215.301,284.996,227.645],""chapter"":""4"",""line_id"":""poppler-line:5e76af31b3b88a2d1d0e"",""observed_text_sha256"":""275ba045f39b075796ddf8da4831992d244506c63cc31eaaa82787176a39c251"",""pdf_page"":113,""printed_page"":""86""}",415.9.1,section
ibc2018:cross-reference:70f846d48f539efb365715fa,Section 415.9,415.9,internal_cross_reference,,preserved_resolved_target,resolved,415.9,provisional,"{""appendix"":null,""bbox"":[341.993,241.141,551.709,253.484],""chapter"":""4"",""line_id"":""poppler-line:04c74ce09c0e0a6eee35"",""observed_text_sha256"":""ed3dd8d9afe98cf743bfb81e25afaa6d7e2812c92f92c179988df7f7e7960d3d"",""pdf_page"":113,""printed_page"":""86""}",415.9.1.4,section
ibc2018:cross-reference:dc42cac0ed56908e787fcd35,Section 504,504,internal_cross_reference,,section_heading_prefix,resolved,504,provisional,"{""appendix"":null,""bbox"":[76.064,365.972,238.64,378.316],""chapter"":""4"",""line_id"":""poppler-line:18a177f93f441825a536"",""observed_text_sha256"":""434437e4d797385c04c2387f4b0039792e3994bcab626f8fc3bbaf0091a90b3e"",""pdf_page"":113,""printed_page"":""86""}",415.9.1.1.1,section
ibc2018:cross-reference:937fb524ed76557167011b8e,Section 415.6,415.6,internal_cross_reference,,preserved_resolved_target,resolved,415.6,provisional,"{""appendix"":null,""bbox"":[39.484,689.303,551.506,699.118],""chapter"":""4"",""line_id"":""poppler-line:fbd0ca6537802c7ac5cd"",""observed_text_sha256"":""1cb55037f72cb7fb22f52786bfbe572bc07b0fe6751933e8c83d43dcf21ffc27"",""pdf_page"":113,""printed_page"":""86""}",5704.3.6.3(8),section
ibc2018:cross-reference:a23cbe620e0dab2b22e8df74,Chapter 56,56,internal_cross_reference,,target_not_in_inventory,nonexistent,,provisional,"{""appendix"":null,""bbox"":[39.484,689.303,551.506,699.118],""chapter"":""4"",""line_id"":""poppler-line:fbd0ca6537802c7ac5cd"",""observed_text_sha256"":""1cb55037f72cb7fb22f52786bfbe572bc07b0fe6751933e8c83d43dcf21ffc27"",""pdf_page"":113,""printed_page"":""86""}",5704.3.6.3(8),chapter
ibc2018:cross-reference:a9072702cc8231c445ad225b,Table 307.1(1),307.1(1),internal_cross_reference,,preserved_resolved_target,resolved,307.1(1),provisional,"{""appendix"":null,""bbox"":[39.484,708.254,423.877,718.07],""chapter"":""4"",""line_id"":""poppler-line:95ef462577023d8d55fa"",""observed_text_sha256"":""f3b1c05a463bb499861b245be17051d81034a5761e9c478390fbfbfe7cc5a5f2"",""pdf_page"":113,""printed_page"":""86""}",5704.3.6.3(8),table
ibc2018:cross-reference:1350e15867e43aedb3d97506,Section 707,707,internal_cross_reference,,section_heading_prefix,resolved,707,provisional,"{""appendix"":null,""bbox"":[337.987,86.43,571.535,98.94],""chapter"":""4"",""line_id"":""poppler-line:2567582b973ec37f6376"",""observed_text_sha256"":""487f909ef5e97c4e9d5da276f59afd3bacdf6d93c400e8f13dcdd11a8b00a908"",""pdf_page"":114,""printed_page"":""87""}",415.9.1.5,section
ibc2018:cross-reference:1f02f03c19989c3057cd6a92,Section 711,711,internal_cross_reference,,section_heading_prefix,resolved,711,provisional,"{""appendix"":null,""bbox"":[337.987,97.497,466.955,109.84],""chapter"":""4"",""line_id"":""poppler-line:0d5d4786be5cca20a80d"",""observed_text_sha256"":""ef9e3df1775441f19931cb74cec34f8c55cf2cc40bc3ea0e474216e16cb42a45"",""pdf_page"":114,""printed_page"":""87""}",415.9.1.5,section
ibc2018:cross-reference:029f2b10028d0739d1b925ec,Chapter 9,9,internal_cross_reference,,preserved_resolved_target,resolved,9,provisional,"{""appendix"":null,""bbox"":[83.951,108.563,305.618,120.907],""chapter"":""4"",""line_id"":""poppler-line:9db5d53c5680de2e476a"",""observed_text_sha256"":""fe5261efef2496a594200b06166a1c7e215430bb424218d823c27a1221f91879"",""pdf_page"":114,""printed_page"":""87""}",415.9.1.1.1,chapter
ibc2018:cross-reference:e46ac03ee10ccc00dfa91133,Sections 415.11,415.11,internal_cross_reference,,preserved_resolved_target,resolved,415.11,provisional,"{""appendix"":null,""bbox"":[326.035,134.459,571.772,146.803],""chapter"":""4"",""line_id"":""poppler-line:8cb48ff623973301748c"",""observed_text_sha256"":""0aa4c7cd87c6417da5983174345e7b8f198d4dfe70765489a5eb03122c270b1b"",""pdf_page"":114,""printed_page"":""87""}",415.11,section
ibc2018:cross-reference:d928c3eb9cad918181e26449,Sections 415.11,415.11,internal_cross_reference,,preserved_resolved_target,resolved,415.11,provisional,"{""appendix"":null,""bbox"":[337.986,171.421,550.07,183.765],""chapter"":""4"",""line_id"":""poppler-line:88f42318b6b12e082352"",""observed_text_sha256"":""4ea8ce0da81d546bfef16ec3a2f85f75fddc617524463b62f8f19805d94ba24c"",""pdf_page"":114,""printed_page"":""87""}",415.11.1,section
ibc2018:cross-reference:f6949ccf1b404292f6015b49,Sections 415.11,415.11,internal_cross_reference,,preserved_resolved_target,resolved,415.11,provisional,"{""appendix"":null,""bbox"":[349.994,208.384,571.894,220.727],""chapter"":""4"",""line_id"":""poppler-line:535b18a651eeb897ffd3"",""observed_text_sha256"":""bc6bac94d9cdc1fdcbeacef959abde60f1fac91c17b82d92c9980797fe2c3730"",""pdf_page"":114,""printed_page"":""87""}",415.11.1.1,section
ibc2018:cross-reference:fb163d3976398b78cc0360fe,Table 415.11,415.11,internal_cross_reference,,target_not_in_inventory,nonexistent,,provisional,"{""appendix"":null,""bbox"":[362.0,267.258,571.502,279.602],""chapter"":""4"",""line_id"":""poppler-line:0af5794adbad01991fad"",""observed_text_sha256"":""5b6ec45c729ada2303dad8671408cc72d70e336ffb8b6acd0c3b76673882f1ae"",""pdf_page"":114,""printed_page"":""87""}",415.11.1.1.1,table
ibc2018:cross-reference:c2f2c13750afce2a5674f108,Table 415.11,415.11,internal_cross_reference,,target_not_in_inventory,nonexistent,,provisional,"{""appendix"":null,""bbox"":[374.007,293.154,571.869,305.498],""chapter"":""4"",""line_id"":""poppler-line:f28dbe707d956a990a72"",""observed_text_sha256"":""cba0cacf1e0186f7b5ef60d7ebc4b7f62475c8fef8a8d91ba0b53bb2ce4855b2"",""pdf_page"":114,""printed_page"":""87""}",415.11.1.1.1,table
ibc2018:cross-reference:3647a9841df6f7e0b519bfa2,Tables 307.1(1) and 307.1(2),307.1(1),internal_cross_reference,,preserved_resolved_target,resolved,307.1(1),provisional,"{""appendix"":null,""bbox"":[374.008,337.088,505.179,349.432],""chapter"":""4"",""line_id"":""poppler-line:0b2c5e5102f7df33802c"",""observed_text_sha256"":""2315e06396f614bb002bfc0ad8991540c40211921ea7863d9a8b895a9823ff40"",""pdf_page"":114,""printed_page"":""87""}",415.11.1.1.1,table
ibc2018:cross-reference:9ae17c32e9bd6ff6f406858d,Tables 307.1(1) and 307.1(2),307.1(2),internal_cross_reference,,preserved_resolved_target,resolved,307.1(2),provisional,"{""appendix"":null,""bbox"":[374.008,337.088,505.179,349.432],""chapter"":""4"",""line_id"":""poppler-line:0b2c5e5102f7df33802c"",""observed_text_sha256"":""2315e06396f614bb002bfc0ad8991540c40211921ea7863d9a8b895a9823ff40"",""pdf_page"":114,""printed_page"":""87""}",415.11.1.1.1,table
ibc2018:cross-reference:207b6ef13ac3b22371776cba,Tables 307.1(1),307.1(1),internal_cross_reference,,preserved_resolved_target,resolved,307.1(1),provisional,"{""appendix"":null,""bbox"":[362.0,395.963,571.893,408.306],""chapter"":""4"",""line_id"":""poppler-line:edffa45110af12fc4f5d"",""observed_text_sha256"":""9874c86abcffe51bf37172da8d14acee2008acc044d16774b7d9111a2eea8691"",""pdf_page"":114,""printed_page"":""87""}",415.11.1.1.2,table
ibc2018:cross-reference:1a26c30839f1dd6e2703df92,Table 415.11,415.11,internal_cross_reference,,target_not_in_inventory,nonexistent,,provisional,"{""appendix"":null,""bbox"":[349.994,443.825,572.03,456.169],""chapter"":""4"",""line_id"":""poppler-line:335482849fb5c4a9db30"",""observed_text_sha256"":""4f2ca38c162acb8819ab8d3525d3854dbc188c8ff80d2b30b20a2b6b67989bc7"",""pdf_page"":114,""printed_page"":""87""}",415.11.1.2,table
ibc2018:cross-reference:04fd4a084faf86fb904ef125,Section 707,707,internal_cross_reference,,section_heading_prefix,resolved,707,provisional,"{""appendix"":null,""bbox"":[349.994,476.859,572.265,489.203],""chapter"":""4"",""line_id"":""poppler-line:eedbcf2a19cf2eb309e2"",""observed_text_sha256"":""7696f6408b47a5023fbfa3001799e2dc1f325ec58dc75af6d87b017c8b357c04"",""pdf_page"":114,""printed_page"":""87""}",415.11.1.2,section
ibc2018:cross-reference:c3453c5b71f5e0c49b829381,Section 711,711,internal_cross_reference,,section_heading_prefix,resolved,711,provisional,"{""appendix"":null,""bbox"":[349.993,487.76,571.546,500.104],""chapter"":""4"",""line_id"":""poppler-line:122040c44d2ae2ad3841"",""observed_text_sha256"":""8702fc5d539caa8da24fc0c37662a7eae80bd58df16a8666a5480001f285d79c"",""pdf_page"":114,""printed_page"":""87""}",415.11.1.2,section
ibc2018:cross-reference:6c554f6e9121094c33d84d97,Section 415.9,415.9,internal_cross_reference,,preserved_resolved_target,resolved,415.9,provisional,"{""appendix"":null,""bbox"":[72.001,534.682,247.644,547.026],""chapter"":""4"",""line_id"":""poppler-line:e124f5d85800f9ff659f"",""observed_text_sha256"":""ac069806297521dfb742ecb5205ad008b4b68500414bb17d96f7118a6e7ac806"",""pdf_page"":114,""printed_page"":""87""}",415.10.1,section
ibc2018:cross-reference:a228bfa127b7859af856a962,Section 707,707,internal_cross_reference,,section_heading_prefix,resolved,707,provisional,"{""appendix"":null,""bbox"":[72.001,582.656,305.549,595.0],""chapter"":""4"",""line_id"":""poppler-line:a842071bf46613f79c83"",""observed_text_sha256"":""487f909ef5e97c4e9d5da276f59afd3bacdf6d93c400e8f13dcdd11a8b00a908"",""pdf_page"":114,""printed_page"":""87""}",415.10.2,section
ibc2018:cross-reference:435859bca38c9c93c637d1c5,Section 711,711,internal_cross_reference,,section_heading_prefix,resolved,711,provisional,"{""appendix"":null,""bbox"":[72.001,593.556,201.025,605.9],""chapter"":""4"",""line_id"":""poppler-line:dc9a3b24fae9035b0c69"",""observed_text_sha256"":""ef9e3df1775441f19931cb74cec34f8c55cf2cc40bc3ea0e474216e16cb42a45"",""pdf_page"":114,""printed_page"":""87""}",415.10.2,section
ibc2018:cross-reference:adf5fd04a866ce06e15fe4c7,Tables 307.1(1) and 307.1(2),307.1(1),internal_cross_reference,,preserved_resolved_target,resolved,307.1(1),provisional,"{""appendix"":null,""bbox"":[38.902,685.553,544.983,695.369],""chapter"":""4"",""line_id"":""poppler-line:2c3ba52e2ffc4ae5083e"",""observed_text_sha256"":""090f8e39c3456f8b58c02242be18bc47ed47d417d83a093824d9898a3fb07d01"",""pdf_page"":115,""printed_page"":""88""}",5704.3.6.3(8),table
ibc2018:cross-reference:e00247f6d2d7a063e1fe3f9f,Tables 307.1(1) and 307.1(2),307.1(2),internal_cross_reference,,preserved_resolved_target,resolved,307.1(2),provisional,"{""appendix"":null,""bbox"":[38.902,685.553,544.983,695.369],""chapter"":""4"",""line_id"":""poppler-line:2c3ba52e2ffc4ae5083e"",""observed_text_sha256"":""090f8e39c3456f8b58c02242be18bc47ed47d417d83a093824d9898a3fb07d01"",""pdf_page"":115,""printed_page"":""88""}",5704.3.6.3(8),table
ibc2018:cross-reference:451d34d9b9d41daf398ca088,Table 415.6,415.6,internal_cross_reference,,target_not_in_inventory,nonexistent,,provisional,"{""appendix"":null,""bbox"":[38.901,724.587,413.839,734.403],""chapter"":""4"",""line_id"":""poppler-line:68a8fe8178072ce61d18"",""observed_text_sha256"":""57a4aa714cbba1e8a3c1eaec942194ba3a84118eee118635bc1fdd5d5930cb55"",""pdf_page"":115,""printed_page"":""88""}",5704.3.6.3(8),table
ibc2018:cross-reference:eb41b34761e2f6d97a72cf67,Section 415.11,415.11,internal_cross_reference,,preserved_resolved_target,resolved,415.11,provisional,"{""appendix"":null,""bbox"":[349.981,75.477,571.889,87.82],""chapter"":""4"",""line_id"":""poppler-line:f00fa1ce2515fe2ca926"",""observed_text_sha256"":""0bd6ed508d91878c2a99fd84086db18e921dfd37b0b915483ae1ac5ede851ba6"",""pdf_page"":116,""printed_page"":""89""}",415.11.1.3,section
ibc2018:cross-reference:8d1c2cd1cf5b965500b21828,Section 415.11,415.11,internal_cross_reference,,preserved_resolved_target,resolved,415.11,provisional,"{""appendix"":null,""bbox"":[361.989,146.303,571.988,158.647],""chapter"":""4"",""line_id"":""poppler-line:7808700c2da03f852653"",""observed_text_sha256"":""0d9c704e0190be3792df6a8a717b87b4b3a6e9abbfe1b827ef6a728bd3913bf5"",""pdf_page"":116,""printed_page"":""89""}",415.11.1.8.1,section
ibc2018:cross-reference:a9ec21e578698373dbba5e04,Chapter 10,10,internal_cross_reference,,preserved_resolved_target,resolved,10,provisional,"{""appendix"":null,""bbox"":[337.975,183.099,571.543,195.443],""chapter"":""4"",""line_id"":""poppler-line:66b7476ef93bc848c884"",""observed_text_sha256"":""ab5ba21cebece2542a19fa08f6aeaeda4ce59bdc3ccdf921c74892d05d6cfa06"",""pdf_page"":116,""printed_page"":""89""}",415.11.2,chapter
ibc2018:cross-reference:47d5cea990df354253379560,Section 415.11,415.11,internal_cross_reference,,preserved_resolved_target,resolved,415.11,provisional,"{""appendix"":null,""bbox"":[337.975,194.166,571.922,206.509],""chapter"":""4"",""line_id"":""poppler-line:685e1d8e7da69174b48a"",""observed_text_sha256"":""384d603a220cab1bbfcde26db78d41220d49d0ec0067157a18061ac3e4c39e02"",""pdf_page"":116,""printed_page"":""89""}",415.11.2,section
ibc2018:cross-reference:917188c3b404ba595a37c663,Section 415.11,415.11,internal_cross_reference,,preserved_resolved_target,resolved,415.11,provisional,"{""appendix"":null,""bbox"":[337.975,227.034,449.91,239.377],""chapter"":""4"",""line_id"":""poppler-line:d4335a2583c214044935"",""observed_text_sha256"":""8e5adab964a10bfdf33096c49977daf0952513e6cf07c3c85e30bbe258beba90"",""pdf_page"":116,""printed_page"":""89""}",415.11.2,section
ibc2018:cross-reference:93bbaf29ad0aba2a8f7623f0,Section 707,707,internal_cross_reference,,section_heading_prefix,resolved,707,provisional,"{""appendix"":null,""bbox"":[83.996,520.852,305.587,533.196],""chapter"":""4"",""line_id"":""poppler-line:c2c0fed163c680284b46"",""observed_text_sha256"":""9681866e82a912b6708fa708152de9367d3611f00d50c403b2b3ed5552628f7d"",""pdf_page"":116,""printed_page"":""89""}",415.11.1.6,section
ibc2018:cross-reference:c320b7d8c45cad47a66f7c4a,Section 711,711,internal_cross_reference,,section_heading_prefix,resolved,711,provisional,"{""appendix"":null,""bbox"":[83.995,531.752,305.681,544.096],""chapter"":""4"",""line_id"":""poppler-line:b5eac553a141421ebd1f"",""observed_text_sha256"":""1c04a40390dc0e09db492cde51c0d11a77b9be2b5c592808e3f1fc521179b3a7"",""pdf_page"":116,""printed_page"":""89""}",415.11.1.6,section
ibc2018:cross-reference:53dfa8ed7a920ad01ffbadcb,Section 415.11,415.11,internal_cross_reference,,preserved_resolved_target,resolved,415.11,provisional,"{""appendix"":null,""bbox"":[83.996,627.589,305.497,639.933],""chapter"":""4"",""line_id"":""poppler-line:580ee013904f4532d6cd"",""observed_text_sha256"":""1eab9184807ef85b16fa9a67cd5791574ff916831db6f9724edef751df02f665"",""pdf_page"":116,""printed_page"":""89""}",415.11.1.7,section
ibc2018:cross-reference:d1b2e8014880cc8b810e68c1,Section 415.11,415.11,internal_cross_reference,,preserved_resolved_target,resolved,415.11,provisional,"{""appendix"":null,""bbox"":[83.995,660.457,306.571,672.801],""chapter"":""4"",""line_id"":""poppler-line:83e0f03c0e88dd8d9eb8"",""observed_text_sha256"":""6e0ed99ce3773a10e28e859a8ebc7871a2a0db58518a8c7c0bfaf50a051176d5"",""pdf_page"":116,""printed_page"":""89""}",415.11.1.7,section
ibc2018:cross-reference:d75ead8df5f8d153d0e21a8c,Section 415.11,415.11,internal_cross_reference,,preserved_resolved_target,resolved,415.11,provisional,"{""appendix"":null,""bbox"":[64.049,145.636,285.635,157.98],""chapter"":""4"",""line_id"":""poppler-line:355d62c7e0a7f25a71ff"",""observed_text_sha256"":""d3fb5bb81ab6e93012b0593c7efb6c9e71506c3ede9d03e9ae2a98853700e93b"",""pdf_page"":117,""printed_page"":""90""}",415.11.3.2,section
ibc2018:cross-reference:f9ea01027de28337e3e9eb2b,Section 707,707,internal_cross_reference,,section_heading_prefix,resolved,707,provisional,"{""appendix"":null,""bbox"":[329.977,195.824,551.794,208.168],""chapter"":""4"",""line_id"":""poppler-line:21a54cca32d096fc05e0"",""observed_text_sha256"":""f221d3bd09c9eebd1301d70b0ea25f3fbb5be5b527378976606473d86b6b5f9b"",""pdf_page"":117,""printed_page"":""90""}",415.11.5.1,section
ibc2018:cross-reference:c209edfe9b5164d0121aed82,Section 711,711,internal_cross_reference,,section_heading_prefix,resolved,711,provisional,"{""appendix"":null,""bbox"":[329.977,206.78,551.729,219.124],""chapter"":""4"",""line_id"":""poppler-line:33e9d3219c36e1080363"",""observed_text_sha256"":""f63113077d200384e26d70c694267e577d671fd5a4a4d50d5931ccf013824c5f"",""pdf_page"":117,""printed_page"":""90""}",415.11.5.1,section
ibc2018:cross-reference:3b32b90641f4c3b09fe73d18,Sections 415.5,415.5,internal_cross_reference,,preserved_resolved_target,resolved,415.5,provisional,"{""appendix"":null,""bbox"":[64.051,366.802,285.588,379.146],""chapter"":""4"",""line_id"":""poppler-line:a9594695a32d4551de5b"",""observed_text_sha256"":""cf55c181e34f74df54c1e8d5bbfe8be47d8422a54f751da9b20531b9e7e4ffa6"",""pdf_page"":117,""printed_page"":""90""}",415.11.3.5,section
ibc2018:cross-reference:177a8ba97eacb80f3f1147e1,Section 711,711,internal_cross_reference,,section_heading_prefix,resolved,711,provisional,"{""appendix"":null,""bbox"":[354.159,376.388,551.599,388.732],""chapter"":""4"",""line_id"":""poppler-line:7eb800c6d3037de80ef6"",""observed_text_sha256"":""9ded25b0d003aea84ae69bc7b853ea00661010345ea7d99ec4e4476ef88640b4"",""pdf_page"":117,""printed_page"":""90""}",415.11.5.2,section
ibc2018:cross-reference:5ddb39558a04aca3445d3166,Section 2303.2,2303.2,internal_cross_reference,,preserved_resolved_target,resolved,2303.2,provisional,"{""appendix"":null,""bbox"":[354.153,480.421,436.226,492.765],""chapter"":""4"",""line_id"":""poppler-line:e4005f58cf8b443537fa"",""observed_text_sha256"":""0ced353fc6c1d12f3af40aa4027583318f1cec51356e7f51ef631887a39fc574"",""pdf_page"":117,""printed_page"":""90""}",415.11.5.2,section
ibc2018:cross-reference:e7416cbbaf6e24c9910051a8,Section 415.5,415.5,internal_cross_reference,,preserved_resolved_target,resolved,415.5,provisional,"{""appendix"":null,""bbox"":[76.058,496.005,236.983,508.349],""chapter"":""4"",""line_id"":""poppler-line:2299cac16628bf83b23b"",""observed_text_sha256"":""3b938a0779922f600e0e60b26dde98f16a84a33eb5eb61366a20534d0aa1b179"",""pdf_page"":117,""printed_page"":""90""}",415.11.3.5.2,section
ibc2018:cross-reference:d42b11c4e1a06efacd3c0916,Section 415.5,415.5,internal_cross_reference,,preserved_resolved_target,resolved,415.5,provisional,"{""appendix"":null,""bbox"":[76.058,544.145,193.157,556.488],""chapter"":""4"",""line_id"":""poppler-line:85174a21b5415ea84c37"",""observed_text_sha256"":""5b6c3b254b09b5f953bd0106167626b466fde026c34fe62f5d23e78ea4054926"",""pdf_page"":117,""printed_page"":""90""}",415.11.3.5.3,section
